,filename,pBlockIODelays,pChildrenKernelMode,pChildrenUserMode,pCmdline,pCpuTimeKernelMode,pCpuTimeUserMode,pId,pInvoluntaryContextSwitches,pName,pNumThreads,pVirtualMemoryBytes,pVoluntaryContextSwitches,currentTime
0,2021_08_30_17_57_32_delta.json,0.0,0.0,0.0,/bin/bash ./profiler bash run_commands.sh,0.0,0.0,13,0,profiler,1,18829312,1,1630346323
1,2021_08_30_17_58_42_delta.json,0.0,0.0,0.0,/bin/bash ./profiler bash run_commands.sh,0.0,0.0,13,0,profiler,1,18829312,1,1630346324
2,2021_08_30_17_58_43_delta.json,0.0,0.0,0.0,/bin/bash ./profiler bash run_commands.sh,0.0,0.0,13,0,profiler,1,18829312,1,1630346325
3,2021_08_30_17_58_44_delta.json,0.0,0.0,0.0,/bin/bash ./profiler bash run_commands.sh,0.0,0.0,13,0,profiler,1,18829312,1,1630346326
4,2021_08_30_17_58_45_delta.json,0.0,0.0,0.0,/bin/bash ./profiler bash run_commands.sh,0.0,0.0,13,0,profiler,1,18829312,1,1630346327
